ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,AADT,AADT_YEAR,GIS_ID,OBJECTID,SHAPE,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SHAPELEN
12017612,866.6,919.9,2023/01/01 05:00:00+00,,{87E9F359-612B-4BBC-90C7-3DB9EEAB1A4B},25932,2023,,383430,,{D22F432C-7A17-48CB-83C5-7659473C4ADD},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12017612,919.9,1044,2023/01/01 05:00:00+00,,{A0DFEDD3-D0B3-4F4C-A1C3-9D0E66DB4070},25932,2023,,383431,,{3F83D805-4790-46F3-AA6D-FFB0A6714FEE},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12017612,1044,1124.2,2023/01/01 05:00:00+00,,{B2D0A2AC-97F1-4CB3-8B91-BE0794CB9004},25932,2023,,383432,,{155EEA6D-894D-4D7B-B779-B1C57A73C4C2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,218.1,282.5,2023/01/01 05:00:00+00,,{939465EF-FBE3-413D-9987-2EE4E1F35370},2066,2023,,383433,,{CDEA05FE-92A3-45FD-AFC3-A2B1806D85F8},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,282.5,307.8,2023/01/01 05:00:00+00,,{E5E6F411-5C11-40A2-B0E4-7B17C2622128},2066,2023,,383434,,{C658B09C-7C32-40F8-8D6C-2E63239DE083},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,307.8,397.5,2023/01/01 05:00:00+00,,{470C0126-0591-468B-A9AF-34A382616C59},2066,2023,,383435,,{274AF5E9-050A-430A-8D47-95CC557871FB},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,397.5,439.7,2023/01/01 05:00:00+00,,{06CD5956-E7E1-4C56-BE82-A8686AC93D49},2066,2023,,383436,,{F2AA3D2E-D205-4F94-A459-1640D860FCEC},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,439.7,454.5,2023/01/01 05:00:00+00,,{2BBC268C-9B94-4734-A5F0-D7E4E7C4CF60},2066,2023,,383437,,{409640ED-62FA-4BC7-A3B0-1BB256AD3BC1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,454.5,530.6,2023/01/01 05:00:00+00,,{CC4A523A-65ED-417D-BF89-E893089AF7C5},2066,2023,,383438,,{7CC8622F-BE0B-4202-A1A2-414DB2047030},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,530.6,579.4,2023/01/01 05:00:00+00,,{80A08619-0B2E-40AB-91C4-96E1E17AE16A},2066,2023,,383439,,{DA269F1F-61DE-4947-92C8-0B333F6D9C6A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,579.4,595.3,2023/01/01 05:00:00+00,,{1B700370-CF90-4919-B291-C1FE426932B6},2066,2023,,383440,,{7FF070D0-AFE3-47DE-BDF3-04DA9864AC54},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,595.3,626,2023/01/01 05:00:00+00,,{01F2FFC3-22D9-4FB5-8FDE-A3A5EB1C22C5},2066,2023,,383441,,{047EE334-5FBD-49A4-8AAA-A98288BA443F},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,626,721.3,2023/01/01 05:00:00+00,,{A3D33972-2CC1-40B5-B117-E2A4113DBAD5},2066,2023,,383442,,{B0D28561-1176-483B-87A9-5209B9FB4E41},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,721.3,734.6,2023/01/01 05:00:00+00,,{DE92AFE2-82D0-4638-A793-8459EB6D4F1E},2066,2023,,383443,,{79A536C8-27C0-4BFB-9ACF-9B8EEE22B2B4},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,734.6,779.4,2023/01/01 05:00:00+00,,{8154BA99-26B8-4B7F-8B5B-BB4AEF3540A9},2066,2023,,383444,,{64B63EB0-4282-4A1B-B560-1B3F84791E4C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,779.4,988,2023/01/01 05:00:00+00,,{C9A52295-E95C-4C26-A940-050A275880CE},2066,2023,,383445,,{633B116B-0597-4A7D-A09B-8968674ADA1A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,988,1031.1,2023/01/01 05:00:00+00,,{BB8367D7-C1D8-4813-AA28-8E79656082F2},2066,2023,,383446,,{EB3FDCB9-96C9-4531-BCCF-683C6324191E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,1031.1,1065.1,2023/01/01 05:00:00+00,,{60B1464E-492C-43CC-A7A6-4332BC237EA8},2066,2023,,383447,,{18B2AF79-D47F-4D28-B672-8B9C825C215B},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,1065.1,1104.5,2023/01/01 05:00:00+00,,{1171CFA6-1D99-479A-84E6-390BCCD8EF6A},2066,2023,,383448,,{D85BF938-53ED-4A81-8B90-39AB08F16D8D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,1104.5,1136.7,2023/01/01 05:00:00+00,,{FA79BAEA-31DD-4C22-B610-B33F95964EB1},2066,2023,,383449,,{C14A2B3C-00C6-4D86-B1A9-65191BDA52F7},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018782,1136.7,1148.6,2023/01/01 05:00:00+00,,{C4531F84-C8A0-4EE8-AA1B-CDC28AC038F4},2066,2023,,383450,,{E857CE1F-E6C7-4FDD-9136-573BFF66C11E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,295.6,498.5,2023/01/01 05:00:00+00,,{E30049D0-0663-4B0D-8897-1840FD18CFD1},4361,2023,,383451,,{7B43871D-AFBF-4E75-BF2B-B72602B7BE69},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,498.5,551.9,2023/01/01 05:00:00+00,,{C722186A-D58C-42DF-AB13-8E6A8D25CBF6},4361,2023,,383452,,{446B9672-3AD8-42CD-8173-5470144AEB8D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,551.9,643.4,2023/01/01 05:00:00+00,,{DA84978A-7633-415E-8E66-E7B8FB8FEE19},4361,2023,,383453,,{EC8E5ACA-AD87-4417-B5FF-964828C65395},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,643.4,689.5,2023/01/01 05:00:00+00,,{0CC13035-8916-47AE-A999-4B4B887D1A00},4361,2023,,383454,,{74BDC385-124F-471F-B808-1B7E43D595B1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,689.5,780.3,2023/01/01 05:00:00+00,,{E26D3B17-C73D-4FA0-AFC1-C9F2D0AFA0DD},4361,2023,,383455,,{684E347E-EA3A-4AD2-8576-D258B6F08C5E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,780.3,831.7,2023/01/01 05:00:00+00,,{58B0BFEB-8E13-432B-AA2A-1349606B41D6},4361,2023,,383456,,{8705C2A0-37C4-4DC0-9A55-343951BBB1F9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,831.7,876.7,2023/01/01 05:00:00+00,,{E6FFE732-CDFC-4BB5-80F9-122E910CA059},4361,2023,,383457,,{AF5DE05F-7E7A-4924-BD9A-50F2A1C02093},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,876.7,966.5,2023/01/01 05:00:00+00,,{FBBB2085-8E19-4F28-ABEF-864D95F1B542},4361,2023,,383458,,{31100CD8-DCE7-40D4-82D1-98134B9D08F7},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,966.5,1010.6,2023/01/01 05:00:00+00,,{8E7413CA-4D36-4AD6-B806-FC9C7994F456},4361,2023,,383459,,{D8EE9184-05DE-4045-9318-5B3DC1AC7876},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1010.6,1064.5,2023/01/01 05:00:00+00,,{36E6B6B7-F029-413A-83C5-82C9C9B98795},4361,2023,,383460,,{3A429923-D7CB-4751-8BA4-301F96284E07},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1064.5,1110.3,2023/01/01 05:00:00+00,,{28FDA56A-7ED9-4286-9439-8532F5E359D8},4361,2023,,383461,,{3A239DAF-09AA-42AE-BCC2-AEA7729BDE2B},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1110.3,1125.4,2023/01/01 05:00:00+00,,{A90A09A1-F090-41B8-B917-D2B8CD6444D5},4361,2023,,383462,,{7FE31FD7-AAE8-44AE-A345-23A225B01653},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1125.4,1250.4,2023/01/01 05:00:00+00,,{EE0672AF-8C50-43E6-AAF4-BCB518FC68AC},4361,2023,,383463,,{8590A0C9-AC8A-4591-8B1B-4845A8AE34C6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1250.4,1298.4,2023/01/01 05:00:00+00,,{7BC34F3D-BFE9-4BF2-8DE8-3008C88E43D2},4361,2023,,383464,,{DBEBB621-EE84-4F88-85F7-114FBA20818F},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1331.3838,1331.4,2023/01/01 05:00:00+00,,{09DC2C2A-7520-482A-B6B2-101684C267B8},4361,2023,,383465,,{D95A7606-EE90-412E-A6A1-3876473D9148},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12018982,1298.4,1331.4,2023/01/01 05:00:00+00,,{09DC2C2A-7520-482A-B6B2-101684C267B8},4361,2023,,383466,,{D670E66F-7E8C-4D29-A611-695F73CF6330},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,608,700.8,2023/01/01 05:00:00+00,,{4D6CB0E8-159D-4AF2-8BF5-2F189B4E9CE8},9541,2023,,383467,,{D8B59C49-FD27-4C5C-819A-165D964F2565},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,700.8,792.4,2023/01/01 05:00:00+00,,{4031D49B-778E-419F-AE4A-68E035426419},9541,2023,,383468,,{739B54AF-41FA-43D7-92B1-A59435012D23},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,700.8,792.4,2023/01/01 05:00:00+00,,{4031D49B-778E-419F-AE4A-68E035426419},9541,2023,,383469,,{7E55DD68-BC52-46E4-91A6-06A3A6D66D57},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,792.4,884.4,2023/01/01 05:00:00+00,,{B816A1B2-A5D5-4913-AE97-FCB92584EA3A},5432,2023,,383470,,{4F8654E6-146F-47FA-BADA-2F308355529E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,884.4,976.5,2023/01/01 05:00:00+00,,{D8180BBE-CB0C-4F50-9851-5E40B43DCF94},5432,2023,,383471,,{439F6F61-5AD0-46AB-A558-62ABEFB2FCB4},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,976.5,976.5314,2023/01/01 05:00:00+00,,{EB3DC5E7-6C7D-4C5F-AB84-31139E1B3CA9},3339,2023,,383472,,{4189CF3A-26DB-4E48-B7D5-9627C20B7098},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,976.5324,1048,2023/01/01 05:00:00+00,,{EB3DC5E7-6C7D-4C5F-AB84-31139E1B3CA9},3339,2023,,383473,,{78268353-698B-4E7A-8C0A-D4B0A8BC8436},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1048,1174.7,2023/01/01 05:00:00+00,,{DDA80288-F747-4F0C-B976-C594E749CB94},3339,2023,,383474,,{689A3E1B-FF10-4411-ABD8-BB1A8D776BE3},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1174.7,1279.1,2023/01/01 05:00:00+00,,{13457043-7025-4E1B-BCA3-00B3C2B96398},3339,2023,,383475,,{53F2E573-556B-4D1F-A35A-0A0AF6FF372C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1279.1,1318.5,2023/01/01 05:00:00+00,,{3408097E-282E-4DCB-B850-97CBD034A071},3339,2023,,383476,,{6EF681F3-BC10-4B3C-A0F1-081D77D741A1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1318.5,1350.6,2023/01/01 05:00:00+00,,{D9C79E65-B45F-4668-8FE7-D1AE6DD51D8F},3339,2023,,383477,,{6BF2926D-9D98-4F7B-A7B3-793A7A9D11B2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1350.6,1383.6,2023/01/01 05:00:00+00,,{B41F29BF-CB06-4C6F-AECF-57AAFFFA0D78},3339,2023,,383478,,{9F069125-C1FF-4634-850F-647AD52104CD},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1383.7,1480.2,2023/01/01 05:00:00+00,,{7BBACC47-7C75-439D-BA60-26D10AB0EC8F},3339,2023,,383479,,{200A5E99-BDA4-49A6-8BC8-83B4C438BBDC},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1480.2,1528.2,2023/01/01 05:00:00+00,,{5BFF1963-9926-4633-B091-00BC51FC037F},3339,2023,,383480,,{550B2C81-260E-4ED4-ABF2-2C2D65148835},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1528.2,1576.8,2023/01/01 05:00:00+00,,{1C4CE99D-61D8-453F-846E-3463F7F5E305},3339,2023,,383481,,{B761D0EE-294D-4026-B6B9-919BF0B2AFDE},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1576.8,1688.9,2023/01/01 05:00:00+00,,{A51BA1DF-5312-4E87-989B-BA1FD3D5B37F},3339,2023,,383482,,{6B87A0C9-3789-46A4-ACEB-FB2C73C1B807},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1688.9,1773.9,2023/01/01 05:00:00+00,,{13233E5A-244A-4ABB-BFC1-C7AEAFC23AF1},3339,2023,,383483,,{906ADD8F-D05D-412D-952B-5FE3CB0B37A1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1773.9,1815.1,2023/01/01 05:00:00+00,,{B8508BE6-E0E0-4C2A-B403-7958BD6F2095},3339,2023,,383484,,{4940E622-7319-4CFA-BC45-B57722C5B426},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1815.1,1856.3,2023/01/01 05:00:00+00,,{1C7FDAB4-1409-4CCB-8184-D771CF98FEEE},3339,2023,,383485,,{72F94E25-F73B-44FE-9DA1-8D9F82DDDEE8},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1856.3,1960.6,2023/01/01 05:00:00+00,,{5197F843-7595-4B25-A117-D31A4AF68061},3339,2023,,383486,,{D04A7712-7A96-497F-BC65-F15D05B943F9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,1960.6,2015.4,2023/01/01 05:00:00+00,,{CAC317E1-C5D8-429B-A3F7-D671D6B565AE},3339,2023,,383487,,{025C911B-1A61-4B55-A2B6-A564572E644D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2015.4,2099.4,2023/01/01 05:00:00+00,,{B76CE940-B7D1-4FA2-90ED-8002A702AD4E},3339,2023,,383488,,{C5F490F5-6EE4-4E8A-B0A4-5C64B9F4E1B0},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2099.4,2145.7,2023/01/01 05:00:00+00,,{84069EAE-AE5B-40F7-9EA4-CA1062991B40},4470,2023,,383489,,{980FDE2B-2E1F-4FF4-8E60-F9B94EF4CF04},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2145.7,2180.8,2023/01/01 05:00:00+00,,{92741189-97C0-4CD4-AB1D-A031C3CA1D33},4470,2023,,383490,,{CC7A5470-EA6D-4AA2-B808-359C20CDCCF1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2180.8,2216.6,2023/01/01 05:00:00+00,,{2676E142-E852-4ACF-8702-89EF0771C93A},4470,2023,,383491,,{61245CD5-D0B2-4F97-A298-FB14F97DFC4E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2216.6,2262.4,2023/01/01 05:00:00+00,,{ADAF3C83-7C79-4917-9CF2-328EF90AF8C4},4470,2023,,383492,,{D60876D3-D5BF-498C-91F3-7F103841BF56},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2262.4,2302.6,2023/01/01 05:00:00+00,,{3BAF5F60-A253-407A-B583-7FF277BC9565},4470,2023,,383493,,{234F5558-34FF-47EB-AD72-6ADBF764A070},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2302.6,2319.8,2023/01/01 05:00:00+00,,{A156D7C4-B29F-4C23-907C-00DF48908195},4470,2023,,383494,,{AABD6F04-2B0D-4C25-AF24-AE9C5DCD1A8C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2319.8,2341.9,2023/01/01 05:00:00+00,,{87BCB021-1AE4-4433-A6F5-B2062B38E1F7},4470,2023,,383495,,{A73668A2-9750-4DA9-BA30-F96D35886C6B},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2341.9,2391,2023/01/01 05:00:00+00,,{D2DC0458-14C0-40B5-87B4-DC05A9C41724},4470,2023,,383496,,{49B2CEA5-98B1-43BC-9E70-2AA186ECA89C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2391,2472.3,2023/01/01 05:00:00+00,,{D78049F8-47FA-4509-84EB-F8783356D155},4470,2023,,383497,,{B08A9AE0-23B6-445D-9610-9E9295F7B7CB},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2472.3,2517,2023/01/01 05:00:00+00,,{386BB0B2-E610-4D96-92FF-18ECECF96BFD},20982,2023,,383498,,{AF206407-9184-4735-B706-9869D2B29C63},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2517,2594.7,2023/01/01 05:00:00+00,,{DCA419F1-72D9-4E46-B568-06EE66B4A332},20982,2023,,383499,,{B4FAC220-0C1B-4E7B-8B97-38EAE32C3F8B},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2594.7,2670.5,2023/01/01 05:00:00+00,,{EFD35B90-EE37-41C6-91B8-C2371236BAB2},20982,2023,,383500,,{AB98661D-9099-41AB-97BA-B4324AA559C2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2670.5,2745.8,2023/01/01 05:00:00+00,,{7E914534-293B-4CD8-8DE9-A49584C6180E},20982,2023,,383501,,{9D772416-3239-47AF-A3BE-597B0B38129A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2745.8,2783.4,2023/01/01 05:00:00+00,,{975EC38A-3CDF-4442-AD0F-2BED3B911572},20982,2023,,383502,,{C9319B6D-6277-43C3-8984-748C18E081F9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2783.4,2821,2023/01/01 05:00:00+00,,{B5087E63-6B4A-49D7-A5F2-36D672A15717},20982,2023,,383503,,{66E2A2FF-B23A-456A-9C14-C4DA4442DAD4},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2821,2910.8,2023/01/01 05:00:00+00,,{62BE1AF6-2AC4-4508-9FB0-BC258C9B536D},20982,2023,,383504,,{9B4FF575-149C-418D-BB93-0DDE606033CB},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,2910.8,3003.8,2023/01/01 05:00:00+00,,{D74DAD35-D09B-4717-B800-78F4A48E3133},20982,2023,,383505,,{17F778E7-FCC2-4718-BF45-A96DF08939AA},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,3003.8,3402.7,2023/01/01 05:00:00+00,,{08A8B182-275D-4E53-9B6D-4F214088B875},9046,2023,,383506,,{8D278BCE-973C-414F-93E0-85FBFE5A03CD},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,3402.7,3514.9,2023/01/01 05:00:00+00,,{CAF8AA5E-DC3A-4FC7-AC1F-B72E527C7040},9046,2023,,383507,,{6C7D012F-4F9A-4D6B-AFAA-F3FB67CEE3F6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,3514.9,3668.1,2023/01/01 05:00:00+00,,{1B108D2B-31A0-4CF1-BF28-8F7F29F49637},9046,2023,,383508,,{88675FEB-A537-4497-B1A7-64062F55E552},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12019822,3668.1,3781.4599,2023/01/01 05:00:00+00,,{F2E623AA-CC4C-4AB7-AEA3-1780CC123CB3},9046,2023,,383509,,{21075191-9ABE-4F3A-8684-ADE2DA68D892},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,709,786.8,2023/01/01 05:00:00+00,,{9EB2A028-5C22-4E3C-97E9-9D7604DCBC0B},3299,2023,,383510,,{FA3A26B1-BA32-4C3A-A186-A22A8301DE8F},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,786.8,828.2,2023/01/01 05:00:00+00,,{CDE7AB71-44CA-4891-9F8A-E111C0C40205},3299,2023,,383511,,{DBC84F87-E9DC-4C67-A848-E9AAC999E242},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,828.2,869.4,2023/01/01 05:00:00+00,,{92705D8E-B152-49AD-87FF-EDA476B3EFA7},3299,2023,,383512,,{E68929B6-8AFF-4B59-9DC6-3A7DF004C0C1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,869.4,909.2,2023/01/01 05:00:00+00,,{667B7CBC-636A-46FC-8002-A236D68B151E},3299,2023,,383513,,{A3731DCB-4594-493B-A084-7578E9261D44},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,909.2,953.4,2023/01/01 05:00:00+00,,{4206E4F5-AB6D-49B4-8039-2E075CCF9A29},3299,2023,,383514,,{6B889C5D-4C4B-4F88-99A8-B8068BBE751A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,953.4,1038.8,2023/01/01 05:00:00+00,,{B9FEA9F8-51C3-4461-A5C8-A60E2AA1319A},3299,2023,,383515,,{546987DC-9D6B-4928-81DA-FFB59E19391C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,1038.8,1124.7,2023/01/01 05:00:00+00,,{9482B3E9-AC33-4AFF-BF41-726390E58E14},3299,2023,,383516,,{CF4F7FE0-11C1-4653-8669-FE17E563FB97},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,1124.7,1215.2,2023/01/01 05:00:00+00,,{47071437-75A8-4AE8-A341-1F45E998D201},3299,2023,,383517,,{13D84D1E-D9CD-4409-BF20-A13A3FA1F3E3},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,1215.2,1290.5,2023/01/01 05:00:00+00,,{E1DFAF65-157A-4E6E-B628-4372C46F1A51},3299,2023,,383518,,{8E296BF7-474B-455F-8AED-CCE85318BD36},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12021582,1290.5,1333.8954,2023/01/01 05:00:00+00,,{95D23BA2-32EF-425A-B5B6-6ADD2FC13398},3299,2023,,383519,,{9845D213-A8F0-44CE-B8A5-7F5C3F571164},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12023852,0,96.5,2023/01/01 05:00:00+00,2024/10/17 04:00:00+00,{7F7C1807-2D4B-41B7-AB6B-643B0FB9853D},41053,2023,,383520,,{235C96B2-D39C-46FD-BCDD-D6D1BFF0950D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12023852,96.5,326.4,2023/01/01 05:00:00+00,2024/10/17 04:00:00+00,{787371E7-F4DE-47C5-B2FA-506C8C055B28},41053,2023,,383521,,{1791B244-AABD-463D-B637-CD33DA058A72},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12023852,326.4,446.6,2023/01/01 05:00:00+00,2024/10/17 04:00:00+00,{F1B50145-4071-4BCA-A582-522DFE4562F8},41053,2023,,383522,,{6476889F-7860-4C71-A16C-B8A8F4584A08},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12024732,0,11.1,2023/01/01 05:00:00+00,,{41E5E152-45C3-4C23-96DB-C4C06E287C4B},16572,2023,,383523,,{59ECDBF4-7D1D-402C-8899-08E7743F15EF},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12024732,11.1,26.8,2023/01/01 05:00:00+00,,{BEA92F92-DA7E-401D-A8FC-0CDBE7886DFF},16572,2023,,383524,,{3EBC8BF7-F011-4F04-B815-C818CED63027},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12024732,26.8,73.4,2023/01/01 05:00:00+00,,{82EFEFC5-EE34-44EC-8ED8-A61C1B2625E7},16572,2023,,383525,,{1517A288-4A4A-4086-B9AB-24E99E1B8424},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12024732,73.4,144.5,2023/01/01 05:00:00+00,,{379C8D06-C0F7-4358-BFE3-772FAD78F171},16572,2023,,383526,,{6785B303-F689-4599-82BA-821E1CE52BD5},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
12024732,144.5,220.7,2023/01/01 05:00:00+00,,{C305EEFC-C73A-44B2-9782-ED70AD33BAD8},16572,2023,,383527,,{8E81016E-8832-49C4-80E1-1C9083C84C2E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
